SXS_Sim	mm22	mm21	mm22_nomr	mm_21_nomr
163.0	0.015393645799440803	0.1281851592672243	0.006554370794337405	0.1483415699160069
161.0	0.023514543708121005	0.3448158165917875	0.010642912506480307	0.3379448001639377
164.0	0.018481635781625427	0.5890940886820457	0.0033299821637927662	0.4927669191115235
963.0	0.009307789130907018	0.21139419164931916	0.004295320454118845	0.05447477141630319
1129.0	0.008713044020963845	0.28945822301343693	0.005018528082141871	0.12061976561911758
1217.0	0.09473024400940622	0.628607305984844	0.02786744284458087	0.661127079006911
887.0	0.05607659532987985	0.01958358647017433	0.012127213554984473	0.01443529930483567
1189.0	0.012514136524247044	0.28195618180064763	0.005140041168291476	0.048907544265928804
790.0	0.009555011925309387	0.023220274723159462	0.007703318646130053	0.008191686611099702
907.0	0.004426768816986337	0.06863276134864083	0.0017536896945526959	0.058526106773397646
788.0	0.03391225377941409	0.13557602709918692	0.015156115979009455	0.15601267224142745
872.0	0.006298700487099906	0.21511068914408604	0.0035080341814749394	0.04632942066542123
861.0	0.0062185627911828245	0.039457739235024714	0.003649705900044986	0.006407541957962559
853.0	0.024463837772737973	0.4197312642231463	0.008226872530236795	0.5987594891279434
767.0	0.008677236220692164	0.029215197954384098	0.005619768808311831	0.020804317077948498
841.0	0.007189217369434675	0.025240009246777162	0.005650888796037257	0.01874945460421984
1205.0	0.012737185176032173	0.020563968503982122	0.005178256147489013	0.005746081354792709
822.0	0.07037096182988167	0.33766111395456444	0.018721304621274193	0.20635445269746489
935.0	0.008975466557637257	0.2822252221525765	0.006069857799436473	0.065225149827571
927.0	0.06884920482972878	0.2430643458359839	0.020002492773378067	0.27743229709388173
897.0	0.027286922802021385	0.29182787265398746	0.006175068721620436	0.17808884483582976
793.0	0.0077199776297154354	0.01940520688410685	0.004899916511322933	0.005488857760121091
803.0	0.027537029080142994	0.1320987466641914	0.009473348246777591	0.19804927097418445
967.0	0.04637961943728752	0.22591780234892278	0.013159173595606033	0.07064315390418541
925.0	0.02490679508744964	0.01834453336678865	0.006570897223323935	0.010929330435211493
965.0	0.04800653708222824	0.2451828899589109	0.013701080963239298	0.11062096668566368
982.0	0.009971162254346466	0.2924017710658007	0.0053188398772053835	0.059550905676207466
876.0	0.027323138396468494	0.35592253678069863	0.008290206852849313	0.6805572423343555
865.0	0.007386429682768703	0.18786288006273388	0.0028640010213660805	0.0666936422397264
1188.0	0.009579720787325496	0.025930399646708846	0.00451639030012152	0.005841991553269255
856.0	0.007764413714571816	0.028561989023245693	0.003086986265538494	0.011138156804738064
764.0	0.021567509327805046	0.2248823782471624	0.008776043839927694	0.028820775713324975
838.0	0.020650972759638564	0.23601620774127519	0.008303177310461374	0.028005905816531285
786.0	0.014978103477583549	0.029544048127708056	0.00681813347625615	0.013331442209552957
874.0	0.011000448402071816	0.01342576925021255	0.003414730602557592	0.006603370882924842
863.0	0.03477814615824404	0.5995627916644615	0.009503638621694788	0.3918963895169182
855.0	0.0071061980747774145	0.2237513727075966	0.003538403150770253	0.04637186804750448
1195.0	0.010003825077463113	0.285774908944893	0.004906304051485066	0.07558232734983705
3.0	0.003985271386262812	0.45387391234840957	0.0017763270812930498	0.46814468176875224
88.0	0.012238420405963901	0.4566950197954057	0.011076233990396922	0.3181001200465362
1028.0	0.01432355689098086	0.24348021965584576	0.0024404768336977467	0.16391674060360362
1053.0	0.01231881456197137	0.020404944203482156	0.004899135145407185	0.006927330538215815
1067.0	0.017490174617741938	0.347758893409604	0.005381402912480571	0.3341152115511633
1006.0	0.006723705090654897	0.3558617706289773	0.0033646704899276125	0.3995692258401945
1048.0	0.012287434063993574	0.013673624400451612	0.005485946602141745	0.007428967142071863
1079.0	0.020066235277493072	0.028231316460232803	0.007359230291812291	0.00915811783516396
1049.0	0.008272608876362053	0.043614786276659934	0.00644412593770316	0.024196413947335516
1035.0	0.014458892624604425	0.02438872616638088	0.0074288546045080395	0.006544413041027597
1066.0	0.0077278667467410855	0.07758986735246987	0.0037140127756161156	0.12107848937548216
1019.0	0.007106348125878625	0.018087992282804	0.0042335917816178625	0.004664157715055239
1076.0	0.015404715391804658	0.08836370272369842	0.006149337689215106	0.04562696440765779
1086.0	0.008119060967913816	0.0657513645329153	0.0024464996515247694	0.013706955804952958
1071.0	0.005591536025848387	0.04291599745816621	0.002298866971711333	0.017809277451094507
1085.0	0.015526009884537229	0.13139596389158936	0.004312990975466446	0.04315405347762313
115.0	0.003274529647665947	0.011925240835893969	0.00180578861878411	0.002894358003009745
632.0	0.036059970306633105	0.07691418656270022	0.012749648100098931	0.01791775229249859
117.0	0.005206761262727455	0.07241248449473925	0.003240141184526979	0.025643330155301514
116.0	0.0034993786052128772	0.019189245263707133	0.0022299633716440503	0.0037978964753951905
1042.0	0.02173436405356921	0.08864932846299711	0.009457690629796844	0.08185959902523743
1078.0	0.032885366474870725	0.21754768282273074	0.007243136866250888	0.21057486357097965
123.0	0.005740540769035851	0.020975671489575798	0.004352155093351184	0.0039059142583225404
1045.0	0.005616254939706189	0.03456249763690089	0.004294266532805735	0.01314713440813109
1030.0	0.006264814819320619	0.040123254410008635	0.002421651292719207	0.007776856025116241
623.0	0.17658480042919722	0.1854975504616263	0.06371988618777857	0.21765432187218758
1065.0	0.009705370691031945	0.08262395995477523	0.0038401397939914483	0.04739545684465385
1059.0	0.005024892892583677	0.018096169349560043	0.0016449172381972632	0.00341741313201549
121.0	0.004817333269119151	0.0836897906216133	0.0030731986225026597	0.07786642334237959
118.0	0.006187307496978267	0.05136902314845182	0.0014234908374970434	0.014917578172675472
120.0	0.0045700072823060545	0.03622215119200933	0.0031734399261138524	0.011422687641696072
119.0	0.0050908200837959106	0.07721722990866198	0.0019052898994083023	0.16389666599122965
1027.0	0.029564450866607528	0.041838966357981455	0.005834527183907201	0.008321899063124083
1012.0	0.019324675732709462	0.17463749181108423	0.008113898394785712	0.2395037603158442
1031.0	0.01866967216452531	0.04707500273805143	0.002386526444867032	0.01916613657148769
1033.0	0.041359558150471876	0.17503480871847554	0.014149580611989898	0.06722938762073749
1010.0	0.04546049921692119	0.19912497364071424	0.015828515888676287	0.28958399918937183
1018.0	0.030035538728498068	0.09759138182526417	0.010978526547357759	0.11122152461859547
122.0	0.007322037445511742	0.017528641856449867	0.006602204936951406	0.003856685550404304
1056.0	0.00741293610536875	0.024482097173881945	0.002327531714037656	0.011919823563953935
1009.0	0.01765393967680573	0.06546073136055364	0.007820035941263792	0.05555671603784074
1008.0	0.015292618948855918	0.04494371194150115	0.007583445662642907	0.020774173118224937
624.0	0.007140323114036562	0.028010559959948944	0.004398411775139333	0.0065895182261895835
1070.0	0.028819660326174446	0.03654544566386875	0.006799522350997789	0.022232002891935942
1022.0	0.019675505606882027	0.06352945287428502	0.010603253759846054	0.03604344386201008
1000.0	0.006347719507653338	0.10112002256140118	0.0012086930781700644	0.04137513898427825
1036.0	0.009399290543184557	0.1368022517620595	0.0028884506913293695	0.12750031350265234
1023.0	0.008473882256036624	0.024915199871641147	0.0034451794013861115	0.0060217529387179836
308.0	0.011968073007877389	0.028494487631225862	0.008443503470919489	0.007039498069964845
1020.0	0.01951473626355793	0.3060753952861678	0.004452649811934273	0.25000903464475543
483.0	0.012095515401623569	0.24419582296733777	0.0038215831228338715	0.14442839823058773
1224.0	0.009051702077200852	0.02593553829118156	0.0044647090869602835	0.010062075975231344
1051.0	0.021415620691602855	0.3445071095791492	0.008069486370936185	0.4315638275145204
1005.0	0.0039384950460877866	0.010507327286119916	0.003046506447687225	0.005714290477069284
1041.0	0.02193561644203179	0.23563995023773132	0.006798601513653302	0.30963065385890887
124.0	0.003133465355581899	0.010987623701944393	0.0007241844597144498	0.005914927950401494
1029.0	0.015924440602799628	0.2914327454529201	0.005447553840283059	0.14346677187710843
125.0	0.004140810821252838	0.014268392437228883	0.002542146582165117	0.0075992620472389305
126.0	0.005725933350164136	0.027925663971929415	0.0012420593411454073	0.01026836671925313
1039.0	0.007949080104836082	0.0868588197763226	0.002057716448337743	0.0608620075919758
627.0	0.02105450975283263	0.0215505487640425	0.01464064230560147	0.006309400241257812
142.0	0.005187534374533009	0.020356562271613976	0.002915807475023957	0.004503117392712697
143.0	0.004224144909446448	0.010192031691491188	0.0026555020173995025	0.0029268774500625927
144.0	0.006204094965618467	0.014630187112410487	0.003870735576927964	0.0050065060576920395
1087.0	0.004300990023771045	0.034280545209776636	0.002676158039857768	0.022326949969779575
1057.0	0.0061945583081590705	0.015478551705092602	0.004101339960881023	0.013731769400683769
146.0	0.005297181329167566	0.011972686879158978	0.003400558428561906	0.006200641750044755
1077.0	0.006086440511420155	0.01877003554561041	0.004058237715376056	0.00580369875550657
951.0	0.05781128230156818	0.02664488229514994	0.01925290190813289	0.007691917382411373
771.0	0.03719936457343043	0.02299410645965827	0.00795955190000619	0.010019052160006314
956.0	0.06696634805284951	0.03407515083482182	0.01974825041369377	0.012575744421770785
949.0	0.02390324803167798	0.04906307781717978	0.006663751462300471	0.029878149189046965
716.0	0.08900002745556679	0.05792361723042572	0.029409875802862473	0.02726427931823061
758.0	0.024716264034445046	0.06348668384980116	0.006208921452343863	0.033782073194821294
974.0	0.02588402505938492	0.016090341180799772	0.010509418205633891	0.008000936961384153
732.0	0.006966521189217589	0.015732334120097557	0.0033931521012149357	0.007459400087958201
739.0	0.005282149054508523	0.01351977662158721	0.002987961680961271	0.0072521407925022485
915.0	0.031252361342947954	0.04257754453202123	0.010300893359840524	0.02211382553990715
989.0	0.030385631157094473	0.04453398238047179	0.009673096911778423	0.021684465011816867
1200.0	0.11295799148787411	0.0730927986713803	0.03719065639148311	0.037639891080321175
813.0	0.052280144870814116	0.02605084269986191	0.011875001727254642	0.0073350518316949165
977.0	0.08162299901036374	0.0544346154908657	0.024356953266846282	0.02213515586361392
721.0	0.019151738758657832	0.028254220624690185	0.005426210037340118	0.023773961364776497
751.0	0.01255684525956402	0.1551004688702643	0.0025706915821864795	0.080028784738292
918.0	0.015157811104084318	0.03837812690518172	0.004728210320961601	0.02318930667670749
840.0	0.07216765803201841	0.0793928606798906	0.029279903092305992	0.013437824067930704
740.0	0.016162148965606637	0.030133855323112524	0.007156658463826071	0.011853313080108174
890.0	0.008518205196552442	0.02796092537421857	0.004269361827281881	0.011306233854605607
842.0	0.010087648787886594	0.03211446279558994	0.006783698923351511	0.011882724424093438
722.0	0.08635086076376064	0.056083043049110604	0.025552701064173622	0.02857529795016711
910.0	0.021787475409290713	0.060461685313962565	0.009891075839922658	0.007632482113188677
942.0	0.034786489153614264	0.04412975067479641	0.011941933359760681	0.018913287854586236
992.0	0.015524064853820185	0.036748373266343615	0.004470525570054451	0.02436886489006007
1194.0	0.021353398486678943	0.03945640916670046	0.00761159595315164	0.019941723243823595
717.0	0.01629538861140445	0.040320843589719546	0.00915450982729471	0.016237895965797167
1207.0	0.015797072352769392	0.02306773916545113	0.008594433493062215	0.02251681569951547
768.0	0.00947793676673725	0.032092350887314325	0.006686528011525583	0.011732966106308584
944.0	0.01517302900684847	0.0213107935929453	0.009411957456301856	0.01699590002328999
934.0	0.059488975803063004	0.04736698863517019	0.01908816585392903	0.016022400268862036
766.0	0.07418984853757427	0.08325739005318389	0.030218842829604742	0.013906629323608644
778.0	0.012259390428659533	0.03246135219026436	0.005018056058483933	0.016819087362443308
796.0	0.012074576866566544	0.027547038820808556	0.0057954477040995656	0.007132458132811825
906.0	0.05977208312905824	0.036047078008028643	0.013690852952236376	0.007654745371139193
888.0	0.05465892097980729	0.030016806816854924	0.015087356096833093	0.00932582714813246
976.0	0.010823600195624339	0.024694707891508294	0.006515697584175473	0.012393794772972866
821.0	0.012933120177763602	0.030233157105271746	0.0041999372868763984	0.02492878905929119
900.0	0.04681584850179976	0.03140830343632017	0.016594808173004516	0.007115012538703058
710.0	0.018668601839303522	0.03260230309885148	0.006403085229354399	0.015876178312305367
830.0	0.01771395955626287	0.03292167516625777	0.006559219283908679	0.01623944448506842
908.0	0.01735658312285504	0.023148157144611603	0.005098102417080974	0.008510667758366952
806.0	0.007503642273008371	0.026184894199989706	0.0051762150905629856	0.004713375043682522
886.0	0.036808132202073574	0.03782101372830815	0.010911075155838001	0.01774927613152777
789.0	0.022590648343967956	0.027935239166849035	0.01064547608680455	0.004872822297836477
943.0	0.07888206844935153	0.0417063338053385	0.025473763246695147	0.015491834323737796
798.0	0.01744122809875126	0.033211353483903916	0.008187698440151103	0.006051799183980466
958.0	0.026548478028817657	0.03980700614737931	0.013533716883253777	0.015855661811828847
1204.0	0.028801079808403407	0.04962165463152357	0.0075805761432597984	0.013339471988674911
991.0	0.07496492382514319	0.05185301248457608	0.027329011031843042	0.017063722637976397
928.0	0.07923117630838716	0.05092202752209907	0.02097594569933814	0.020725222797876253
896.0	0.018119837929178595	0.04090493729691369	0.005673623060288069	0.01245131363005092
968.0	0.058894051143631	0.02789703177475944	0.014464325410199597	0.00812235597215083
772.0	0.06789755733193625	0.05584879046833857	0.022291629714768835	0.029916051985710013
791.0	0.004887176907160118	0.031604173597801655	0.004570398039860257	0.006506516401117879
917.0	0.07505318730230537	0.05138723213555074	0.02696412048679575	0.01724402221758159
780.0	0.033456806738448086	0.01127979033520965	0.01223033710670085	0.00691987390494464
898.0	0.031192606298021786	0.035917090575290134	0.008357282281789336	0.009110067745935813
804.0	0.027452446995089863	0.02985330765242067	0.012062779663120748	0.009159515086225034
731.0	0.014484652019494337	0.024365484121194103	0.005328911315235607	0.007711013080488938
814.0	0.04816787156520219	0.05355784253517981	0.017228364049820977	0.02989819448201636
808.0	0.009311507680494713	0.018692915125707477	0.005059596354787366	0.006281896475771265
757.0	0.010177834174122435	0.1439916835718945	0.00311384574052731	0.07370195562543469
711.0	0.014029888586111428	0.014599197464438829	0.0072397622874093015	0.015568076828948674
950.0	0.03830016543120751	0.03869406605263348	0.012152018259331099	0.023605079364172554
937.0	0.038641648088150626	0.04575022509588478	0.009717151872356555	0.011816979901035918
794.0	0.010329468021864074	0.02930028441935173	0.007593292991902145	0.012602312509471969
984.0	0.024074920891461904	0.04216605114846805	0.006348974788767614	0.012853208136709537
1215.0	0.10894545389739885	0.059122900058508954	0.03208950141388256	0.03264361747226985
820.0	0.04508937731666285	0.04897077603828903	0.012500122235529654	0.014075299833811616
957.0	0.020277721942295934	0.032568643212855575	0.006454110779691713	0.024207913790493252
770.0	0.01539413056765404	0.03085000308368513	0.004572333778700588	0.018725986946435236
1193.0	0.08667091717515829	0.06976587415589752	0.025382648340057212	0.035996056393347686
1197.0	0.030152426291155554	0.04209245546186524	0.011284838034826605	0.01648722541794223
752.0	0.017898924190548615	0.07055559733702832	0.002684981570534095	0.03756537066464871
936.0	0.011785807307018947	0.020626051258525457	0.006661961485578738	0.014623225654987748
720.0	0.025759198647694936	0.03701379228415269	0.0067303623083475594	0.01186525800464644
924.0	0.010751352118398061	0.019006885295570708	0.005742086751215569	0.01762376856518988
715.0	0.01970211021724344	0.032462772572409926	0.0093830314074127	0.015883291805197652
983.0	0.022006393103783273	0.029878321675822606	0.0106889539021231	0.013948900554485166
823.0	0.08617188145470778	0.04690884636714554	0.023720925804787463	0.016280059221877363
829.0	0.06778265253900817	0.05816990040991177	0.019930084582736485	0.029102231177614568
765.0	0.030623653148890373	0.01683561408620937	0.01251452158452182	0.010671418846789016
709.0	0.06888741272460519	0.056076104552631345	0.01995293513441332	0.02957579308878422
839.0	0.029694571420174842	0.01720205654269491	0.012121858142709385	0.011283912536976581
981.0	0.07742274384710268	0.05291590704851201	0.02209706785648491	0.025492765702691877
812.0	0.014572386195206954	0.036253180606861446	0.004921287386146167	0.01922881681067956
964.0	0.00925384045558253	0.023572991846375846	0.00491141885528823	0.015901119610595704
966.0	0.046041161994995305	0.052208319910487466	0.016623492770354353	0.024789860413369058
777.0	0.07173075144447649	0.05291540298076136	0.020392898003167903	0.025283497071774796
926.0	0.034488188040105894	0.03581723625129951	0.013430753432940534	0.017115788959479183
787.0	0.00986839748696633	0.01834427865728483	0.006178610372219673	0.006156052162905601
873.0	0.01529615593645317	0.015210797121445241	0.007395407615334859	0.008322016181744218
748.0	0.019034644871332884	0.08032943172723239	0.004296906198612893	0.028899754504750907
749.0	0.007333209114007144	0.12860668408494114	0.0023391679692797984	0.09408526827815
1800.0	0.03865089522575371	0.19604364852454037	0.011496557397711493	0.15062842995771009
1846.0	0.019048778486203677	0.06865023098069711	0.005763587640781442	0.026155937072800062
1833.0	0.01125428536418771	0.025277258690588056	0.005777313574487963	0.005608156144476295
1515.0	0.006486497840581862	0.033670307694856794	0.005311907878943423	0.0027342772867436915
628.0	0.02725964256013491	0.022193246102983677	0.020134149233210885	0.00672802369959391
1874.0	0.018099689122969886	0.18174836391479776	0.006076604464999358	0.12018715448626671
1704.0	0.015960568343014625	0.017845535489757758	0.007350889848838138	0.005246519125353011
1762.0	0.02039172929091071	0.02082098030536028	0.010248703776823964	0.0062164993650890565
1888.0	0.018147010798266527	0.02708009476120188	0.0073091607655847435	0.0038018670176218627
1868.0	0.013643339060690485	0.03168057573438954	0.006064402017937676	0.012560712507034832
1518.0	0.01785769261296899	0.035171861787699155	0.007109035464293867	0.014428935892131234
1890.0	0.007678582808018919	0.011162334759518888	0.0038744355314477286	0.0017194674150021738
1991.0	0.01274227035605624	0.03931377852396001	0.007712822759378346	0.008401801841588896
1981.0	0.03426376458143743	0.048893092726794096	0.01267789151884946	0.01031665565070683
1987.0	0.032226520171465545	0.05086776711322383	0.013252384824675278	0.008093413476625844
1956.0	0.004461597572397169	0.02459832124358119	0.003200268289638486	0.003916090815911044
1986.0	0.017596467490202383	0.042729540890871665	0.007548391248736075	0.006630314603887744
1988.0	0.009693023162177017	0.03599341734382211	0.006823181629062591	0.004856486181993747
1782.0	0.03667254255637864	0.027747825238323642	0.012173077033516111	0.005562670087775778
1983.0	0.023441019885384606	0.0454979930062146	0.009517061070248523	0.007425120780569339
1993.0	0.024853986537879735	0.06240812176420096	0.010031666696417751	0.010357926095560521
1915.0	0.06509462383307052	0.02832480847735397	0.016176631754428072	0.009216510450774984
1948.0	0.008902333448739808	0.016677451145117872	0.004274152597083636	0.0048013072503951815
2003.0	0.07393341322088487	0.053329521390006684	0.021238409808791103	0.008683697209614483
