SXS_Sim	mm22	mm21	mm22_nomr	mm_21_nomr
163.0	0.01791530862866142	0.6658592483862437	0.008193957379617034	0.6998098741971363
161.0	0.026965284648100885	0.8096806555628565	0.012248370893811367	0.7695649230863726
164.0	0.015202674992859322	0.8191671051509174	0.004389473792939191	0.7860820066126739
963.0	0.0068251348568953984	0.6876122549177427	0.0035960322550443458	0.7472264378807645
1129.0	0.004567055316531898	0.6792316441429118	0.002988573927539151	0.6931216709463117
1217.0	0.0982616306752091	0.6680003766172782	0.031969653587085034	0.7378331379591306
887.0	0.053423173120673684	0.6929335062141793	0.014958509084325722	0.7073589809334926
1189.0	0.009331189501767478	0.6604550197607637	0.004456540935067199	0.7268753661627634
790.0	0.005585604921237941	0.6618916688642625	0.004243759582785667	0.6707317634356951
907.0	0.007507313723690845	0.690850044431685	0.004240804563243716	0.7247954840668205
788.0	0.0449967820022642	0.6456324927793967	0.01966603217545937	0.6859084406554852
872.0	0.006838210691309521	0.6794596088612685	0.00421547104150044	0.7384425782081949
861.0	0.006787083532953542	0.6752600654798104	0.004104816999217387	0.7387082536737563
853.0	0.0281787715779952	0.6755687017853975	0.011094388091624885	0.7370089087315417
767.0	0.004420930354372188	0.6840350410947664	0.00387683351212742	0.727527338158134
841.0	0.004051820273273665	0.683289741348395	0.0037689860540039977	0.7274768859952561
1205.0	0.011813649069384757	0.6686944444417877	0.004595953054290169	0.7291539947944101
822.0	0.07095451299057975	0.6675998729405275	0.021223197128797056	0.7295907545065484
935.0	0.006556112544772508	0.6660159999116224	0.004705460527530958	0.7187398578135005
927.0	0.07395978442288043	0.664431411268956	0.024876854264294535	0.7318118103279541
897.0	0.021890609765111813	0.700066292599443	0.008683980475805875	0.7083573977574427
793.0	0.005360588015534629	0.605557468419254	0.0034744943473752343	0.6720501197395141
803.0	0.03594971751823506	0.6390379699078581	0.014306794822119051	0.6703459592546694
967.0	0.048440820206424706	0.6611070485453856	0.016686266750693957	0.7315329848227177
925.0	0.02707836454646051	0.6613830876776654	0.009460685299097937	0.729253929852748
965.0	0.054680314991604195	0.6614560952264956	0.01880254779627677	0.7316860821004765
982.0	0.009549379459519614	0.6781261207715222	0.0048384881539125235	0.7232771612779307
876.0	0.031229784793493143	0.6519809206935956	0.011339109993491858	0.7208859787567545
865.0	0.0071299906471288255	0.6405714956972859	0.0028729292583281607	0.7187807988244649
1188.0	0.008361854265038438	0.670241398024189	0.003925593038451525	0.7270531296226028
856.0	0.007665401003787542	0.6583922121948858	0.003516520859716654	0.7204592375752203
764.0	0.027461240622157046	0.6769463005144194	0.011460261519060766	0.7315585553112904
838.0	0.026387222834664215	0.6774534965402199	0.011160800325180409	0.7313395018728515
786.0	0.019986705680333894	0.6362776066035005	0.008776626435629264	0.6703889988308648
874.0	0.0068814002155387355	0.6601537058957432	0.0036667606524433127	0.7230833622582562
863.0	0.03790564734813928	0.6604878952226736	0.012521375347836705	0.7271230237234272
855.0	0.006378976171984019	0.6760180381637544	0.004065399978043449	0.7235247785739254
1195.0	0.010742350239224097	0.6809772755028707	0.004530117239826992	0.7242309968710366
3.0	0.002003370949177241	0.7623197119231051	0.0009799579480026521	0.7611549691687475
88.0	0.008247048180053063	0.7121476622128082	0.0081847046964596	0.7417940087608085
1028.0	0.012824347409862713	0.6810910529684693	0.004807071813031416	0.76327110702997
1053.0	0.015119620626113717	0.6433024428592662	0.0060690372673529724	0.6841065408792832
1067.0	0.016459155479664034	0.6577793919755425	0.006186824480572395	0.6953205984941565
1006.0	0.00701009060068436	0.6793121963983679	0.003926572943116824	0.7142977909775392
1048.0	0.015368731762444576	0.6405329391466634	0.0062195961989893744	0.708724649909048
1079.0	0.02168758557104289	0.6437376396222517	0.008327070963901284	0.6759873405619844
1049.0	0.007016341011821137	0.6270622484328723	0.005536330658980515	0.6304098762664466
1035.0	0.01654394747380694	0.6846398832486058	0.009357432157068413	0.7011707145608893
1066.0	0.005049692406755346	0.6937847006160346	0.0026136213682276255	0.7008049502926401
1019.0	0.004866086289029847	0.6734266840173	0.003564623699027214	0.6942281588304112
1076.0	0.013934711757094154	0.6683818196182683	0.0077648447288708455	0.7072216574987478
1086.0	0.0056630199916059	0.695633360107653	0.0033192071569373427	0.7010997994449637
1071.0	0.00447547415227767	0.6850990736212601	0.0024109370352000115	0.7086315973980299
1085.0	0.014541068612730967	0.6583134636036102	0.004827559227220002	0.6853853473484237
115.0	0.0035632563740261025	0.6792727393694249	0.002234314916881641	0.6976909879193414
632.0	0.04470831093090466	0.7944128680079047	0.01989684252866941	0.759053195632144
117.0	0.0035065949882743253	0.6454758718254112	0.003228188152920808	0.70223474727499
116.0	0.0031528835601223326	0.6824090273455028	0.002483841165755396	0.7013124428620426
1042.0	0.029700940075710225	0.626492131110082	0.013019187764060969	0.6859196124688924
1078.0	0.030647899717628713	0.6711091315302595	0.008387316141951984	0.6905696572232852
123.0	0.004227662024990475	0.6595089531223536	0.004236965864617082	0.6893661809061578
1045.0	0.004561376722040267	0.6755585014980556	0.0033266227361923306	0.7044713190183864
1030.0	0.008234748031795247	0.6945872930159431	0.0028876119780593124	0.7265935365030469
623.0	0.18881730739732772	0.6743272411424912	0.07007435298966047	0.7025831840266474
1065.0	0.00951962472666501	0.631780832568547	0.004024216811021386	0.7120493636097416
1059.0	0.0036580905460721347	0.7089419713396123	0.0022795012222633915	0.7228062200703229
121.0	0.003830462482084518	0.6694314154948184	0.003600345300188601	0.6899824611325007
118.0	0.002436124173004983	0.8046204364109214	0.0022419693065598434	0.7771551079905861
120.0	0.0037482831742076117	0.6960921514964086	0.003401486296654488	0.7283553634650307
119.0	0.0023958494020600574	0.6475432848547475	0.0024075879430210945	0.6687947479695959
1027.0	0.025783858415529548	0.6737686736376709	0.007939542964783608	0.684096556478722
1012.0	0.025144123440295374	0.6599798904673904	0.01078718065729356	0.7015920338605789
1031.0	0.016626196196907972	0.815390316796168	0.005168549269493727	0.7931864964706818
1033.0	0.05232615422840414	0.6765311511017122	0.020584789342410592	0.7186343306565082
1010.0	0.054832940085423165	0.654463976824708	0.02080114014455703	0.6964882344829212
1018.0	0.03468246707368172	0.6787641290292956	0.013578406597353654	0.6868337847133905
122.0	0.004518944343257725	0.6324249839627293	0.004484544790446354	0.6700959125961692
1056.0	0.0053938729799514196	0.6399444623016259	0.002249039758763449	0.6714573360305884
1009.0	0.02181083071537948	0.6374884950080413	0.00999031286660823	0.6748380369879472
1008.0	0.019035113831054162	0.629898694037393	0.00989719742228512	0.6823531452778197
624.0	0.007828538746573743	0.7534734479240843	0.0046837090741459475	0.7531702136192602
1070.0	0.02399841919967427	0.66901404720459	0.007137970184966536	0.6893171623521779
1022.0	0.023077391764237398	0.6384892220323644	0.012023240933522583	0.6684780414243128
1000.0	0.005566092031716763	0.7242413178858669	0.0036019817678059063	0.7381665031150442
1036.0	0.007866674602852397	0.7329270442462515	0.003505295008214504	0.7431120994112453
1023.0	0.007462910496162767	0.6487005060140951	0.003208716722676974	0.6743667996496281
308.0	0.004644851499247427	0.617251044723647	0.004147408244686734	0.6510429341535013
1020.0	0.016637184732985588	0.7621954815023034	0.004670662559650318	0.7547792271219553
483.0	0.014265999716467137	0.6909361425822185	0.005524905152329396	0.7079479148052908
1224.0	0.007320405778903583	0.6203117236432301	0.003430533555743631	0.6425141641232921
1051.0	0.020690787569635383	0.6604629885394975	0.008057213430119115	0.6813172986648521
1005.0	0.0034235939258497883	0.656318062876223	0.002632205291069334	0.6940062546634319
1041.0	0.020942837764124755	0.6499334765580234	0.008078477406301188	0.6737358763895134
124.0	0.004129448647649192	0.7072174462704838	0.0022711151009049413	0.7253041656873684
1029.0	0.014308955594322215	0.6660248147725789	0.005468157279755359	0.6824841544632949
125.0	0.0027846657868303426	0.6939505892636573	0.0027693381569049436	0.7142425625893003
126.0	0.005851561791908155	0.7052007356220098	0.0031960253053761045	0.7173897087887608
1039.0	0.00390473048217832	0.6589246938166864	0.0025222324046894062	0.6817679661127619
627.0	0.03644421350062799	0.60447276089357	0.031066754125127605	0.626915052434811
142.0	0.005119469716086011	0.7001714100165956	0.004536887386345501	0.7275545321843544
143.0	0.003461541695868986	0.777211353108022	0.002834285175125517	0.768488471549414
144.0	0.002684651206489308	0.6821664069227502	0.002658833978606223	0.7076930816162588
1087.0	0.0068865775715031274	0.7550173293014867	0.004290292207551283	0.754654590077775
1057.0	0.0038462743033474966	0.713086396639377	0.002941434818040878	0.7338018426791689
146.0	0.0023005574526762107	0.6968663973007346	0.0023504521100596865	0.7194044965948849
1077.0	0.004984875101246344	0.6919882792513716	0.0032593077891579503	0.7266698486103572
951.0	0.06724885094292021	0.6961149549035486	0.025542530413741105	0.71886612132776
771.0	0.040320760382471454	0.6949063552677437	0.009767578377636421	0.7234605960642688
956.0	0.06734181172721287	0.712608962369784	0.021538834156665465	0.7260072490765531
949.0	0.023343519807320967	0.678336954879535	0.0069899959731269945	0.7115866954047805
716.0	0.09805466576302202	0.7224954226385597	0.03543573755066609	0.7442284584434719
758.0	0.02204901618131816	0.7988540549583522	0.008196513240997905	0.7777531131249286
974.0	0.030372390419699857	0.7146316684935423	0.012718938319925988	0.7318677055662947
732.0	0.006872104646285848	0.6844371976299267	0.0032442463681545686	0.7163144564558088
739.0	0.005532418393882632	0.6948620396618636	0.0028417264007535303	0.7236138297594603
915.0	0.03883628422137331	0.6841458664833491	0.012785460052412101	0.7151678444462124
989.0	0.03785972111458147	0.6838688371288124	0.012388878924699753	0.7146961796557223
1200.0	0.12530665298174193	0.7241965082167452	0.04380812135344414	0.7459769345023491
813.0	0.057986706055009773	0.7115380146972601	0.0156163063824033	0.730472005028179
977.0	0.09166634241422877	0.7186722816687926	0.02815906256471601	0.7223069291333665
721.0	0.022675603205133843	0.6825273575522806	0.006600086284979545	0.7169005740442271
751.0	0.010729714469990381	0.8180621681869401	0.005245552719523872	0.7813997512575348
918.0	0.014282587704036787	0.6795595258234519	0.004495616052967999	0.7118974209197884
840.0	0.08562561328076068	0.7036519634197801	0.03316863925779201	0.7428668414065509
740.0	0.0171281597747176	0.7192033285554271	0.007326159976699831	0.7291158893052256
890.0	0.010339466770591166	0.7116797796756886	0.005593160673681208	0.7389275358047387
842.0	0.011254478225877662	0.7117752769660897	0.007104236194297231	0.7438755077609966
722.0	0.09233399802440356	0.7274583233622709	0.028657203691050848	0.7317024003992701
