Case_No	mismatch[standard]	Min[mismatch[fancy]]	Mean[mismatch[fancy]]	Max[mismatch[fancy]]	Sigma[mm(fancy)]
1.0	6.176617474151769e-07	4.124998240762068e-07	5.452916025568596e-07	8.906533394137384e-07	1.6141352744729298e-07
2.0	1.2055917955056117e-06	4.207375337017538e-07	7.501347843441586e-07	1.0563741685842842e-06	1.9920319565162536e-07
3.0	4.143055160055198e-07	1.8328104423037672e-07	2.7600027800788766e-07	4.727888044397943e-07	1.0509193023375482e-07
4.0	5.611943521000029e-08	3.1956775892183487e-08	4.694282114612948e-08	6.594203549870059e-08	1.3029648462265159e-08
5.0	5.960558902007307e-08	4.7499770117198636e-08	5.823257274796743e-08	7.071654040124997e-08	5.722912223701284e-09
6.0	3.062426173761068e-07	8.457662503680297e-08	2.804647882085713e-07	5.912496389148814e-07	2.0619858512843082e-07
7.0	7.680258812259311e-07	2.129056814181851e-07	3.7409922818791114e-07	7.464844248294966e-07	2.0246342147169422e-07
8.0	1.565559780702941e-07	1.2874081778413426e-07	1.5516892501216922e-06	3.5958019900195204e-05	6.052453528988594e-06
9.0	8.039677970250736e-06	5.865974178398403e-06	8.68993048285302e-06	2.5894860854691615e-05	3.721089892035376e-06
10.0	8.946060500281128e-06	4.115485363276328e-06	7.437119395624689e-06	8.871551941624922e-06	1.5503107694813936e-06
11.0	5.357371375858122e-06	1.627112765301142e-06	3.7356794353169514e-06	6.683792809103473e-06	2.002592649819998e-06
12.0	4.4024800152087096e-06	2.1633816684740736e-06	4.2173546439486095e-06	6.7025327663561285e-06	1.7554225138477506e-06
13.0	5.407607041707507e-06	3.1613942277353146e-06	4.3340397080067415e-06	5.545729376499331e-06	7.159188924651093e-07
14.0	3.1923677512590842e-06	2.5739446625205886e-06	3.0529682012897255e-06	3.3479949976822354e-06	2.3469457316921525e-07
15.0	1.8534955154025923e-06	1.465887017659817e-06	3.9469149665318144e-06	5.6307837418501094e-05	8.303236464277939e-06
16.0	2.5805907734044453e-06	1.8987323388008903e-06	8.18855736586138e-06	0.00012052767285231081	1.9093435162194783e-05
17.0	8.051320772639592e-06	7.561378894349602e-06	8.113226868072016e-06	9.001233806760212e-06	4.2528838678716253e-07
18.0	2.1625619165410725e-06	1.4200925826379773e-06	2.2974355641564818e-06	4.018083511692083e-06	8.434438578408622e-07
19.0	2.7677745738641235e-06	3.9837741228065937e-07	1.7894463654030294e-06	3.0770160158732907e-06	1.0207806525812704e-06
20.0	8.25682256033744e-06	1.8645844129805411e-06	5.2990786829209046e-06	8.294701774436142e-06	1.927071028207589e-06
21.0	2.1897955838068306e-05	9.638270599077181e-06	1.5136753612952716e-05	2.6207377224918282e-05	5.3136107878652404e-06
22.0	3.041236474699005e-05	1.3804020663310546e-05	1.952282858074303e-05	2.811245633482784e-05	3.870853162549459e-06
23.0	1.9052038699007845e-05	9.425755753356135e-06	1.6531008243135857e-05	7.378337108676636e-05	9.462782398304575e-06
24.0	9.854736298109401e-06	8.516465583197075e-06	1.4841648486011808e-05	1.7356618365882426e-05	2.6544354000829678e-06
25.0	8.741200093420609e-06	7.89702275694193e-06	1.042370342324308e-05	2.0916311086138784e-05	4.176889544814906e-06
26.0	7.266137226458191e-06	6.566824789056014e-06	1.0564843318070083e-05	1.6872016970537196e-05	4.270046082622036e-06
27.0	6.124793807682494e-06	3.718167758015589e-06	4.982234785418556e-06	8.377150946259349e-06	1.6792271880476061e-06
28.0	1.5762259771845422e-06	3.250552702560583e-07	4.906745606307142e-07	1.6639607379742571e-06	2.2151549665516784e-07
29.0	7.990961210413428e-05	1.0803359374422783e-05	3.0678147252747945e-05	5.175557399617059e-05	1.506042423532872e-05
30.0	0.00012613210723677604	5.427140574232325e-05	7.681252329568738e-05	9.183068820384221e-05	1.3364140879270726e-05
31.0	9.974687850156094e-05	6.345537288077185e-05	8.271233387598307e-05	0.00013918668576484716	1.2870875069036315e-05
32.0	5.057058958235494e-05	3.936122550385335e-05	5.059157991305603e-05	5.708819851979463e-05	4.905207596635435e-06
33.0	2.6781180985202546e-05	1.0271179065934888e-05	2.779003107427122e-05	3.803054008855167e-05	1.0119252356563973e-05
34.0	9.219045752373312e-05	2.477290895963602e-05	3.757218038572646e-05	8.361469980999736e-05	2.0781813505717715e-05
35.0	2.9115229484233396e-05	1.2869429619977168e-05	1.7434914945398578e-05	2.366154125099662e-05	4.116870108419361e-06
36.0	1.4186381069314358e-05	6.859988842533582e-07	5.358650819811023e-06	1.4314578073215678e-05	4.16098216111348e-06
37.0	5.5695564058488856e-06	8.031203886371685e-07	1.5587670854686063e-06	4.225653451928046e-06	1.1117340697320958e-06
38.0	6.80932846008897e-05	7.957208542852534e-06	3.400309997963771e-05	6.699193729764463e-05	1.9768763944136447e-05
39.0	0.00012771926359722574	1.814981032599583e-05	6.545150818759198e-05	0.00012305175371640775	4.058264401304164e-05
40.0	4.348776768259288e-05	4.441540103927721e-06	1.2811132707378294e-05	3.672895459261305e-05	1.0046287566857444e-05
41.0	3.302718339093236e-05	7.1808428244724e-06	2.371692897088601e-05	2.986159469042793e-05	8.149428899619147e-06
42.0	3.302718339093236e-05	4.307272168269094e-06	2.2412516568606106e-05	4.055403683034253e-05	1.1968230241654079e-05
43.0	3.30271833911544e-05	4.5984481837901825e-06	1.5489442003088376e-05	2.8473879532309176e-05	8.823579258205692e-06
44.0	3.302718339093236e-05	1.7322196688929203e-05	3.753181151865985e-05	7.270277547666293e-05	2.3866159780244457e-05
45.0	3.30271833911544e-05	1.9834649257810533e-05	3.322424090305777e-05	6.683622254388677e-05	1.5374918090278452e-05
46.0	3.30271833911544e-05	6.369387960059036e-06	1.3896362253645084e-05	3.301305658209852e-05	7.470695611690201e-06
47.0	3.302718339093236e-05	1.1700716457618832e-05	2.3699937814525813e-05	2.971722144684552e-05	6.706567523796121e-06
48.0	3.302718339093236e-05	1.7234581889624678e-05	3.3165819974690345e-05	7.138582074694977e-05	1.715622577196217e-05
49.0	1.1656623164935098e-05	4.7972065777557305e-06	1.3979367423538627e-05	0.00013260603705689267	2.2878266843684275e-05
50.0	4.70646230965599e-06	1.9969803558561594e-06	3.2667978993806108e-06	4.423184392865487e-06	7.701460841160312e-07
51.0	3.9282836516996156e-07	2.633699854870386e-07	5.323666138162026e-07	8.143871117471946e-07	1.934552510191467e-07
52.0	2.39079731678693e-07	1.3999831238731275e-07	1.8684026709125945e-07	2.4515956120740867e-07	3.757285968618815e-08
53.0	4.4995881121057124e-07	3.460964388413146e-07	4.4801125522107655e-07	8.019006347836921e-07	1.0217653206802086e-07
54.0	1.7581979103731271e-06	6.622889983098901e-07	1.212164147609961e-06	1.6855689383143968e-06	2.950205089762659e-07
55.0	1.1220856831917203e-05	5.346489628688111e-06	1.045917213342626e-05	4.609504282071519e-05	7.185170613011793e-06
56.0	1.557154361553348e-05	6.797016328663474e-06	1.2508228957890705e-05	1.7403703819973693e-05	3.57282459327324e-06
57.0	3.3643819457029878e-06	2.3989537063506816e-06	4.37319344914755e-06	8.253043200623367e-06	2.0678191762273792e-06
58.0	1.8745364637640094e-05	7.757225185756056e-06	1.2595938505774584e-05	1.8013286224416447e-05	3.936446202457093e-06
59.0	2.8951147474920447e-06	5.107326033204629e-07	1.688954163187304e-06	3.1811709155782353e-06	9.911650177762851e-07
60.0	6.226175025214609e-06	4.726989401793169e-06	1.0857329229066326e-05	1.6623600529230842e-05	5.2297420075705535e-06
61.0	2.2583404565068577e-05	1.914763847865597e-05	2.0402899335409107e-05	2.218403845388739e-05	1.123458730059394e-06
62.0	1.2751426906487673e-05	5.124108344412015e-06	8.262411597707919e-06	1.2754600086983814e-05	2.406938308009931e-06
63.0	1.1142645533479545e-05	6.095310267628662e-06	1.421784295553497e-05	0.0001328561061449962	2.0489316849036293e-05
64.0	2.268820996520482e-06	1.7395028574229698e-06	5.229734730679188e-06	0.00011887523809339662	1.797568334362561e-05
65.0	4.292751999424027e-06	2.701980080122013e-06	7.645865647289868e-06	1.0434251881297207e-05	2.351951833405361e-06
66.0	4.8623150742943544e-05	4.273333793058942e-05	4.497929475413963e-05	4.737087898065706e-05	1.3832269868587538e-06
67.0	3.062761288075144e-05	5.999732037409444e-06	1.3722140728758414e-05	2.4761294133091027e-05	7.926233298285962e-06
68.0	1.4805042232834964e-05	3.966232454244434e-06	9.846380459812987e-06	2.4800842298944303e-05	6.822963255196678e-06
69.0	0.00019320080036888676	8.560806643465035e-05	0.00013336938157656095	0.00019355070802351548	4.1468953725284616e-05
70.0	9.803290183774127e-05	4.476184905732872e-05	8.53135979929748e-05	0.00010537320896708557	2.0253672910904794e-05
71.0	1.227585869678638e-05	8.27851622831055e-06	1.7539543690333774e-05	0.00012040104288579823	2.2652023325435126e-05
72.0	5.972188114378163e-06	4.617715631094477e-06	7.593902483644877e-06	1.396130271880125e-05	2.7638868413609978e-06
73.0	2.3288853834846357e-05	7.410041290567548e-06	1.2838165953897915e-05	1.649142088677724e-05	2.6865089865881655e-06
74.0	0.00015261354228512936	8.538807529201442e-05	0.00018175454524375185	0.00022479255288065936	4.584360328348395e-05
75.0	0.00010010790703696149	3.810510133916978e-05	4.485559895703449e-05	4.861700103986344e-05	3.0800940339432104e-06
76.0	1.4226275620976558e-05	8.939011427733234e-07	5.134470176222583e-06	1.212831994523711e-05	4.042557451558026e-06
77.0	0.00031905663070541657	0.00012518551153439805	0.00019504595164019473	0.00028307633107782504	5.782903844790299e-05
78.0	0.0002051107522068607	0.00018131758698436418	0.00027327676933422814	0.0004398149617852454	9.286367556145086e-05
