Case_No	M22	M22_nomr	M2-2	M2-2_nomr	M21	M21_nomr	M2-1	M2-1_nomr
1.0	0.014345061297133088	0.003421834651653355	0.01636913960811104	0.003612284440061009	0.19947757327105275	0.18048839783618587	0.21573754152413194	0.17251043987031445
2.0	0.010768257995841357	0.003162201050807223	0.012474195415436928	0.003784681642328258	0.1829491724705815	0.19565097618601401	0.2051616924393671	0.16345813423426603
3.0	0.010728068248568534	0.0032714483671711925	0.009697196218671267	0.004271566948099381	0.2034774985863088	0.2588173609837475	0.23786833628315207	0.2733747584517605
4.0	0.00855476678164524	0.0035793076601633445	0.009282764207772964	0.004147873523144718	0.14000986934181625	0.13300725668823143	0.12741606281527862	0.13944172219294415
5.0	0.00820831960786983	0.00357167264724223	0.008787528140581813	0.0039005137897920594	0.20106161613825213	0.039716354004609156	0.06637386439107662	0.045993013125403714
6.0	0.011571685000203003	0.0041716282015547	0.009159346703536464	0.004858168893513648	0.3027000302394588	0.22714596915845908	0.34474554975324845	0.1694481181781855
7.0	0.01889426501287783	0.003608367927927958	0.015543164338389426	0.004449624967774013	0.297754728929311	0.3559880280534743	0.38665808953277947	0.4204513738753032
8.0	0.017215317817899534	0.003907197328549494	0.016367698093866623	0.004169272903018495	0.4987275991277468	0.43442812022478905	0.5548862727772024	0.39301106096365435
9.0	0.028708690662925695	0.007780142389646749	0.035236576855661284	0.006729180295194093	0.08055582182469168	0.027172976975550878	0.1340754416674408	0.046410487716662674
10.0	0.013551422429889937	0.00697431271795701	0.020086680589597172	0.007041364290679919	0.10170411592787465	0.057847710745808745	0.06102163222085	0.07472231900459525
11.0	0.01099041301751924	0.005346707562784547	0.021202760097609907	0.007600750146028568	0.02578843126389141	0.058673302897728874	0.048635628681532594	0.05624785354097239
12.0	0.012257562479355943	0.004185880202482006	0.013035185197429744	0.006176865033905132	0.08195035786886795	0.07222080713570889	0.09415849615646277	0.07662931724968469
13.0	0.011290153103165501	0.005878236162945694	0.01322300755901784	0.007950292236856282	0.09833668921363503	0.024366835783170004	0.12344917955759005	0.028506245169178213
14.0	0.015573668976449961	0.005076091361412516	0.018169854764113036	0.0070370435438071866	0.2970372909970017	0.02307928370346246	0.2720370315579753	0.030076804558178516
15.0	0.026441087266693142	0.0047204598642494044	0.025288879680622323	0.005899119744135484	0.2988460831710682	0.0347971524007642	0.22910974154158092	0.03450878545786373
16.0	0.017418332261230907	0.004294526287433431	0.01282254823576967	0.003938420990661884	0.1142248091897109	0.010164957025276755	0.08135597990611976	0.014390305661931335
17.0	0.037390492210006565	0.003478917937274284	0.02112174574928538	0.0021724177916429	0.03509015473418875	0.04561663826026097	0.04503469982848285	0.04122905860259751
18.0	0.02322140745984902	0.007948177240791221	0.01733524950571408	0.004694515632018947	0.3868287880345268	0.2910395782147156	0.16165405295183233	0.1720545046897035
19.0	0.015553434321803339	0.002896136749053757	0.02041596396125067	0.004578095011865457	0.23994312242965243	0.14118103172229224	0.17418323104954558	0.1632666766695975
20.0	0.010562976362648913	0.001997040433130315	0.026775861641810117	0.005491986054778186	0.03538335323006592	0.020325839529980683	0.023213874056625006	0.030350011991918224
21.0	0.01047372904037669	0.0011276135161142342	0.022769427159109012	0.0035472232338781273	0.011215746430089935	0.008894386190964165	0.029585915234385918	0.006945284695871634
22.0	0.01827722166475676	0.005069241557252857	0.031709270825031055	0.006791791906649358	0.017507765861418778	0.006695670980424451	0.06345551908762592	0.004952320470388849
23.0	0.03786667297763091	0.005443365369023234	0.03140833029643009	0.00472023861218096	0.08282262625374226	0.02235479658695738	0.09378746391309267	0.022011150889567732
24.0	0.02367132287900997	0.0017880218253096825	0.017768677447098424	0.0031324066529643257	0.043688413507285695	0.007156235232754216	0.04169445221297652	0.009750201094208655
25.0	0.026514480889066605	0.004729982107776642	0.02036016464393986	0.007465091297721216	0.08012088726429079	0.14966334442553353	0.10576908059216361	0.13542573706106387
26.0	0.025739939158527236	0.005709575572386161	0.017149501571717685	0.004975856961707215	0.17412575119331986	0.016111737885131983	0.020365044995430792	0.013025669960571085
27.0	0.01619519590975882	0.007926875803218936	0.012600367774359578	0.004651600014806467	0.02245549880614306	0.015770083428842785	0.024692126827519756	0.011133592253125713
28.0	0.017413530316786496	0.006910630339741375	0.02073290986605958	0.009540027767232728	0.23127781259349678	0.28147921810901244	0.16639539560483274	0.18479652784758593
29.0	0.011277269424914582	0.004845532636560956	0.019746671061239174	0.006796346896877803	0.04619420207294289	0.00666639930316415	0.021448997750670995	0.015953526291705766
30.0	0.011458479420557999	0.0046688590267235375	0.020635025232214277	0.004770386555460915	0.024371715809351935	0.004081084434722437	0.01591579903258089	0.006128762756139161
31.0	0.016390580178717196	0.005629526218694281	0.02810269245633623	0.006457752854283627	0.019148326996021647	0.008826600303781351	0.015444968913526536	0.009792078591767228
32.0	0.01675763518967721	0.0062272235546345645	0.025349465365045565	0.008330152230257792	0.01946921670552526	0.021158104484145235	0.02684676283159182	0.02069061618386603
33.0	0.013193219800306633	0.004244008408591515	0.027802950664357118	0.008852568185403697	0.03430303248236111	0.014950750519594047	0.16080316312543563	0.007903318459109854
34.0	0.01088074347091561	0.0039264059452945865	0.01660588636978555	0.006849792307252023	0.02452249588066102	0.009022839337565092	0.018371881117887123	0.012403229145988348
35.0	0.010453763456244936	0.005114506968421195	0.009935476580486102	0.004298406850689829	0.02377310328529847	0.010964361734061678	0.021272030400842912	0.009885911929573
36.0	0.012968254098562393	0.007237146611046352	0.011944114965762198	0.0042562450329828305	0.03610814346858793	0.024854964329359852	0.03433117974275979	0.006082374237420529
37.0	0.015972531222958275	0.007696858737761603	0.01662972281111641	0.0052861732684920115	0.2110607125346271	0.2149019195059434	0.3869107403353763	0.4680465893414175
38.0	0.015230691586492262	0.006609729324547509	0.019587215467693708	0.0059872587425335855	0.11707341855052877	0.05098530164284576	0.05720517661308433	0.06085660221014322
39.0	0.014430087256503743	0.00541534137161237	0.022431344698913724	0.0063294774343019	0.10857192032703211	0.049760166622656476	0.05860841587797039	0.06955077217090122
40.0	0.01408849197803852	0.004707868047344244	0.026778945046038838	0.007780259152744939	0.2043350151141462	0.19660906496634634	0.16252116001058803	0.14554010414898255
41.0	0.011128343541439656	0.004286303890034371	0.016646594454719166	0.009073276566535005	0.03329526473828048	0.004332627490295171	0.02256949714866907	0.007550588623956855
42.0	0.011128343541437657	0.004286303890034149	0.0166465944547195	0.009073276566535227	0.03329526473828259	0.004332627490294949	0.022569497148669293	0.0075505886239563
43.0	0.011128343541438657	0.004286303890034149	0.01664659445471972	0.009073276566535227	0.03329526473828126	0.004332627490295171	0.02256949714866785	0.007550588623956855
44.0	0.011128343541437213	0.004286303890034149	0.01664659445471961	0.009073276566535227	0.033295264738282926	0.004332627490294949	0.022569497148669404	0.0075505886239563
45.0	0.01112834354143799	0.004286303890033927	0.01664659445471972	0.009073276566535005	0.033295264738281705	0.00433262749029506	0.02256949714866785	0.007550588623956522
46.0	0.0111283435414391	0.004286303890033705	0.016646594454719277	0.009073276566535005	0.03329526473828104	0.004332627490295282	0.022569497148668627	0.007550588623957077
47.0	0.01112834354143799	0.004286303890033927	0.016646594454719166	0.009073276566535227	0.033295264738282704	0.004332627490294949	0.022569497148669737	0.0075505886239563
48.0	0.011128343541436103	0.004286303890033927	0.016646594454719943	0.009073276566535005	0.03329526473828326	0.004332627490295282	0.022569497148668516	0.007550588623956633
49.0	0.023928252103411207	0.006004772747155385	0.024340238051047458	0.008848132941558062	0.07648603575964863	0.05585687687425289	0.16133254218019943	0.044659284679219424
50.0	0.020331027580833716	0.005088040928244664	0.01862999754713135	0.008893134082935017	0.029442175586706587	0.009100097527875661	0.040757055017320076	0.009784895461301901
51.0	0.017670450683939465	0.0053097696534946115	0.013246347389821111	0.007633598509235506	0.050571791908049724	0.06659827295297083	0.03961233108761619	0.05218482460150031
52.0	0.016943507276966807	0.006293798482033153	0.013441207533177013	0.006955829243740497	0.184367887728213	0.1651901517063722	0.11173877212502559	0.1770442314806454
53.0	0.01645900319802973	0.006145237227945133	0.013657838560794722	0.007945761172580723	0.2647571250601425	0.0720858088386922	0.08894009946132986	0.0731748417185879
54.0	0.018916220313333065	0.005681753324205729	0.016910791821051263	0.008693207123991686	0.1481217770510761	0.27671186148402105	0.18470235264486345	0.2601843627369812
55.0	0.028799676703053056	0.00557712946999267	0.02812061804601762	0.008553582971637885	0.0888414459219996	0.12544418270025026	0.11173648730089458	0.10184330361500105
56.0	0.03067263234368034	0.00629160944335061	0.030315132387549792	0.008388312487822569	0.08551894037922325	0.09030458692025378	0.1490206479161318	0.09258141881056081
57.0	0.038533045123333665	0.003063900742689807	0.037665693473180606	0.0009980352214253863	0.1919637376957103	0.057840091227953305	0.1746502722596167	0.09470577595566199
58.0	0.014584489292296832	0.004659561589756223	0.029063571155337642	0.004848466677257579	0.0333989650163532	0.011463953488629941	0.0398583782873696	0.005328605625403604
59.0	0.013604186330979817	0.001632225042966895	0.025671335811309315	0.006243008808185957	0.03834504412967221	0.03481604459258125	0.07695936509171863	0.03399309397369665
60.0	0.008748527087497515	0.0009891534263053448	0.014615957865450557	0.005419403187927996	0.04115930056227146	0.03866867245662298	0.04086406657229358	0.039680690100268645
61.0	0.018888842062077194	0.002381259770560029	0.02871827180381259	0.00623838389170317	0.040434816790634875	0.014057851988183323	0.10337999426934608	0.009993770248237444
62.0	0.024074173119844056	0.006358410969102057	0.03490470511336419	0.008240174835676739	0.1956665281191281	0.08279513322722676	0.29282753108716586	0.14346724720351978
