Case_No	mismatch[standard]	Min[mismatch[fancy]]	Mean[mismatch[fancy]]	Max[mismatch[fancy]]	Sigma[mm(fancy)]
1389.0	0.009884553586496647	0.004144762514692646	0.014421011568272338	0.05543408146570927	0.012529236801692083
1390.0	0.005542890697663672	0.002173967306908997	0.0040308226914416816	0.005465534717853493	0.0008813763930502074
1391.0	0.006309815740904834	0.001292733791763534	0.007397042055091523	0.03272076163741133	0.007402352478607058
1392.0	0.0018620938403586251	0.0009671633512671196	0.003934268122178963	0.011597984542037532	0.003196219170831056
1393.0	0.01594672781064954	0.004827885069478177	0.008986044688702335	0.013107248372501767	0.001535136418421448
1394.0	0.0023038321052115673	0.0012819280366230812	0.007740192518955842	0.03947961643041098	0.009652122926123172
1395.0	0.0023415164634120744	0.001415812119946347	0.039426133890213	0.22339981703532874	0.05263655812285221
1396.0	0.0035829696153935053	0.002050328235009946	0.0044699286148634654	0.012314857691681391	0.0023913804720107107
1397.0	0.0012403661944151434	0.0006732504451965049	0.0027337459654883816	0.009153965384189222	0.002760264976847145
1398.0	0.0015370570606501044	0.000718354991650072	0.0013984554252421664	0.0037017320781680407	0.0006994082761075727
1399.0	0.003787965807978466	0.0024080888318247506	0.005134994679678759	0.011328648623096127	0.0022956106302254873
1400.0	0.006799593477499588	0.00422333359139071	0.006097834782567649	0.011257091866889168	0.001568543477611189
1401.0	0.0009218978561130742	0.0004223325647197962	0.01275020239319605	0.0721473112765656	0.022233640055623904
1402.0	0.0028339260841542258	0.0011603530798827144	0.0024021557567799256	0.004682361399116708	0.0007590682362679292
1403.0	0.0015206078472864704	0.00047592754271585935	0.0021594395843760935	0.007908190089457645	0.0019747500764900447
1404.0	0.0015333186268134957	0.0006380566535678645	0.0023496954201355437	0.008489241993193897	0.0021802519780634777
1405.0	0.004666257912028571	0.003518080173917304	0.012502890356412607	0.03367415663575557	0.009978510721838654
1406.0	0.005796851553382831	0.0029824880926766495	0.006576350449821926	0.017595570198470023	0.004024486008135961
1407.0	0.001213631642254298	0.0007152208171631314	0.0047153099440405315	0.029448568060410074	0.006459601585842077
1408.0	0.001717674760805088	0.0009005067488128127	0.005120718910876784	0.019687165594449052	0.005956586802054751
1409.0	0.025677470242987055	0.0017302600038822114	0.0038756611742012154	0.008681794523812458	0.0016954156556279
1410.0	0.025925696599636172	0.002587518327969107	0.005712057933655595	0.01308704782947867	0.0024931759553526757
1411.0	0.02904553526704645	0.008425127284630074	0.015304381061521146	0.02506913980211989	0.004359485638055085
