Case_No	mismatch[standard]	Min[mismatch[fancy]]	Mean[mismatch[fancy]]	Max[mismatch[fancy]]	Sigma[mm(fancy)]
1389.0	0.011832439627663671	0.0003144440164822848	0.006080336802257669	0.10516516046260616	0.016078905568324375
1390.0	0.006474321794819438	0.00043491478909019055	0.024900508790970582	0.12375823573051914	0.035991436566796535
1391.0	0.0016667950543493015	0.00041500167772479113	0.014766894569591436	0.09494250113390323	0.02051521823550792
1392.0	0.0019501584609256106	0.00038322408459623425	0.014980936146658583	0.16128296887412275	0.03271676590384835
1393.0	0.01284529188964001	0.0006959693044273907	0.03019368641849174	0.1655358941042493	0.042342841489112375
1394.0	0.0062993086060106895	0.00042422552453869056	0.004127711617200468	0.024425058865305882	0.006020591588965996
1395.0	0.004041379187282423	0.00046542888929090864	0.012495113687359723	0.08642229077250352	0.017467741093784312
1396.0	0.01347340429961652	0.00048214492592435487	0.008977093244602522	0.06494818501923272	0.014761854469768868
1397.0	0.028078329294231152	0.0006003412190191959	0.013260349128068095	0.08433207869871384	0.01858451297834642
1398.0	0.002409892742143205	0.0004464094070327773	0.02130036366005173	0.15358962518615027	0.034154906397599875
1399.0	0.022322238083741675	0.0005955836752453703	0.009237110871657432	0.0869295365609638	0.017518275017798936
1400.0	0.017425998539313148	0.0007507624115969946	0.010246134539142245	0.09490206635812859	0.015694107360401253
1401.0	0.0028079754026686388	0.00030927063310337566	0.006695417357958977	0.07433857552675183	0.01385686156386754
1402.0	0.005876907406349607	0.0005482713237261461	0.022011244189811957	0.1756866426171375	0.03931762996666252
1403.0	0.005911678778429463	0.0003585936154195668	0.012576253896055465	0.09972900352397596	0.019296842813006938
1404.0	0.002047798890841057	0.0004397895049516043	0.016463099395532702	0.10890307125023602	0.02722979683470153
1405.0	0.005687986820812063	0.0008940992039879747	0.017417569335298807	0.0893198290982048	0.024439856996242012
1406.0	0.003920106464933237	0.0006619123592770393	0.009962904572018674	0.13637774661572444	0.021856304319477042
1407.0	0.0018019564459226256	0.0003602449840136579	0.008093094733062097	0.09741271157775777	0.019311225584136272
1408.0	0.020406818283746686	0.0005020287939833112	0.0068581406578259625	0.0860060257731109	0.015134561405271968
1409.0	0.21109465958063323	0.0011764098673290313	0.010271130670105356	0.06957063287591014	0.01691402645959289
1410.0	0.018434718666834993	0.0015763553501521033	0.007636938569355193	0.01981864963820934	0.004646207184043777
1411.0	0.03394555107385533	0.0018871126538354543	0.007554458403962373	0.0227061646970651	0.00614307046329006
