Case_No	mismatch[standard]	Min[mismatch[fancy]]	Mean[mismatch[fancy]]	Max[mismatch[fancy]]	Sigma[mm(fancy)]
1389.0	0.005864537990390217	0.00043361704440247895	0.004860637628250085	0.02266294735943164	0.005681021852307071
1390.0	0.0043271556822913615	0.0003674176482374447	0.0011768251452849193	0.0052662772261624635	0.0009791206349222235
1391.0	0.0023176866257866857	0.00035965937813808857	0.008815137257329072	0.07051278985440412	0.01446420907415182
1392.0	0.003622276806823921	0.0003946790534272715	0.00455015607090897	0.02394097564570752	0.005741326087918919
1393.0	0.03681353617377203	0.0005430657093791202	0.0018441042527147088	0.005505104855592191	0.001062512016740017
1394.0	0.003551950778988844	0.00043282053097515316	0.010065874618338863	0.08724818607025953	0.016633794139654393
1395.0	0.0022605496721741503	0.00047134156763939394	0.016091239235427275	0.08410446998271048	0.023850595150396264
1396.0	0.005910284029272517	0.0003739234492032839	0.007839349145113887	0.04268886288630813	0.011585667749225842
1397.0	0.013812601684912829	0.0002811944556971868	0.005719375230395419	0.04241011688349838	0.008667419996288967
1398.0	0.0033809999880128894	0.0004052086899515306	0.003868318023842119	0.019542589783526187	0.004788044162798096
1399.0	0.011697498776141235	0.0006764781902131034	0.006249927454152926	0.02848914454953233	0.006976910103226189
1400.0	0.00564860198686834	0.00047989272108672765	0.005815897382265718	0.028048878337501804	0.005810320614691285
1401.0	0.0011995366816577313	0.0001682134498214305	0.008326062579819996	0.07394380741288853	0.017686986090918535
1402.0	0.0029044797947569423	0.0003915185400418242	0.0018267435098572077	0.006617262996179707	0.0017382292159219845
1403.0	0.0024679984990632065	0.0002764854431963615	0.001800688470405072	0.008425917284039963	0.0020840140739858295
1404.0	0.004445538398385351	0.0003122844679187553	0.004281960578649988	0.03858276804096972	0.007070611888521341
1405.0	0.009556968810879862	0.0012075973108487403	0.004446352821932572	0.026903325547310786	0.005270309405437677
1406.0	0.002430074080838951	0.00043439431121672367	0.01490366594429166	0.09250909764495818	0.025621156119202414
1407.0	0.0011257091523020346	0.0002684432564064032	0.007857750378911108	0.0741858367466578	0.01478351524551888
1408.0	0.017253839462379017	0.000324665891568654	0.007695116034544329	0.03945864699861745	0.009910710303382874
1409.0	0.03284816675198854	0.00047834216574049737	0.002083276663556021	0.006562421864536039	0.0014789825087684729
1410.0	0.02982794405963196	0.00041699789906635143	0.002635506637489066	0.009341366846067345	0.002143954147859842
1411.0	0.021103220215420215	0.001387611502356001	0.003892467838330585	0.007642051778841585	0.0016215106621322553
