Case_No	mismatch[standard]	Min[mismatch[fancy]]	Mean[mismatch[fancy]]	Max[mismatch[fancy]]	Sigma[mm(fancy)]
1389.0	0.010586839062927123	0.002738735398505776	0.007199982017228083	0.016679435116314645	0.003294239795433514
1390.0	0.00808207383933679	0.004388940608986536	0.013352409943092926	0.03690867333383441	0.0091070060905658
1391.0	0.012544846771959328	0.0008529453873318271	0.006363161524861428	0.023821633730220504	0.005384647979390135
1392.0	0.0028700625633870658	0.0018669242308402278	0.006769260734376125	0.02831686251141796	0.0065185763112727835
1393.0	0.016448010270243008	0.009923419102124353	0.020145351145372126	0.04179899614105542	0.008115147174924795
1394.0	0.008990051998108317	0.002101044477763492	0.00556005101282398	0.020250971837821208	0.003936206103785916
1395.0	0.0068233586126805745	0.004061493598391253	0.01122434559667766	0.039799192823075646	0.00828567217418553
1396.0	0.005516476118039737	0.0034913103626301734	0.009603934986332361	0.03975257835073953	0.009130728397950946
1397.0	0.013168232497927312	0.001591251456142917	0.006698920787032891	0.022501000104538926	0.005608438844336143
1398.0	0.0040966683710496055	0.0021113327931191472	0.008953179955291123	0.04646642985565552	0.008823621692896313
1399.0	0.013000565719260893	0.0026243845525198983	0.00717761597935621	0.025107338438968285	0.005944366153600846
1400.0	0.017460896370430468	0.0038016543274339565	0.009199364142129064	0.02017894507237894	0.004658454931759765
1401.0	0.0031811325851154315	0.002014371883387933	0.009485395003201698	0.04226487427962744	0.010367931365447615
1402.0	0.00837924309804905	0.0033703689929482916	0.007307681989061893	0.026283549982433208	0.004969028194585267
1403.0	0.004055633315352858	0.00245906640164939	0.008679116329506869	0.03105249524560072	0.006980304180753331
1404.0	0.006786393916334177	0.0015295539067582409	0.00775739346487823	0.030340682137152353	0.0076352881665799986
1405.0	0.010212746415725005	0.0044261379997988515	0.010760303304452289	0.0421570543415124	0.007873632430748222
1406.0	0.008689635441903043	0.005340936223884429	0.00815458934342865	0.016131076670400146	0.0027347064436902425
1407.0	0.0037542333031412856	0.0025186873610030247	0.009330336371593754	0.06496233216396252	0.013141674605434228
1408.0	0.003926497644835769	0.0013799838870052206	0.004283830618362067	0.012768715548174048	0.002968883741021734
1409.0	0.012950767271995511	0.006678596242394641	0.0097945170314509	0.015863913959645037	0.0025360203565255902
1410.0	0.01147077364333926	0.0059308275615646	0.01312834293003994	0.02207798800435168	0.003888499689721798
1411.0	0.04822451918602033	0.02179967323427967	0.03520068399556835	0.050374625107182824	0.006936280797711405
